text	readability
Multikultur für eine wertvoller Welt. Während ich die letzte vier Jahren von meinem Leben im Ausland verbracht, war ich sehr oft mit der Frage der Kulturmischung konfrontiert. Sollte ich überhaupt wählen zwischen meinen Traditionen und den meines Gaslandes? Als ich in Stadt X angekommen bin, war es für mich sehr wichtig diese fremde Kultur zu respektieren. Obwohl ich es noch nicht verstehen könnte, habe ich sofort probiert mit den Einwohner in Kontakt zu kommen. Das war wichtig ihres Leben zu teilen um mich besser in ihre Kultur zu orientieren. Einerseits hat mir diese erste Erfahrung mit meinem neuen Heimat geholfen, aber anderseits habe ich starke Heimweh gefühlt. Was ich dort vergessen hatte war meine eigene Identität und die Werte meiner Kultur. Obwohl man eine neue Kultur respektieren und verstehen muss, sollte man nich vergessen unsere eigne Diversität mitzubringen. Interkultureller Austausch macht eine bessere und reiche Welt und deswegen muss man nicht nur an der Kultur des Gastlandes orientieren, sondern auch die Traditionen seines Heimatlandes fortzusetzen. Multikultur macht die Welt wertvoller.	0
                                                                      Stadt X 13.03.2012 Liebe Michael ich habe Gesundheit und Glück für mich und meine familie ge wünscht, auch Spass an der Arbeit. Ich bin seit drei Monate bei Firma XY. Die Kollege sind sehr nett und freundlich, aber der Sicht Arbeit ist noch bischen ungewönt. Am Silvester wahren wir bei meinem Muter. Wir haben gemeinsam gekocht und gegesen, nach mitag sind wir viel gespielt und getanzt. Am abend wir nor Schöne Feuerwerk geschossen, Es war sehr schön. Wen habt ihr Zeit und Lust am nechsten monat kann ich Euch besuchen. Herzliche Grüße Stefan	2
"Maria Schmidt Bahnhofsstraße IV A/1 12345 Bali Au-pair-Agentur Schultz & Partner                                    Bali, 01.08.2011 Regenstr. 101 90451 Nürnberg Bitte um eine Gewährung oder eine Kostenerstattung Sehr geehrte Damen und Herren, mit großem Interesse habe ich Ihre Anzeige in Ihrer Homepage ""www.au-pair-Schultz.de gelesen. Da ich schon lange einer Information Au-pair bei einer Gastfamilie in Deutschland suchte, habe ich sofort angemeldet. Leider war ich mit Ihrem Anzeige sehr unzufrieden. Sie haben gezeicht, dass ein vertrag mindesten 1 Jahr verlauft. Aber Ich habe nur ein ViertelJahr bei einer Gastfamilie in Deutschland verbracht. Meine Aufgabe war nicht nur um eine Baby zu kummerte aber Ich habe viel getant zB Ich musste auch kochen, bugeln, sauber machen. Die Aufgabe von der Gastfamilie war zu viel. Ich habe keine Zeit zu lernen. Jeder Monat bekomme ich keine Freizeit. Des Weiteren war meine Erwartung in Deutschland, dass ich sprechen und lernen konnte, als ich die Agentur angerufen habe, dass ich zu anderer Gastfamilie umziehen sollte. Und habe ich schlecht Antworten bekommen. Ich musste alleine suchen, Deshalb bin ich nach meine Heimat zuruck geflogen. Alles in allem war ich mit Ihrem Angebot sehr unzufrieden. Ich bitte Sie daher, so den genannten Probleme zu nehmen und mir eine Gewährung oder 50% meine Kostenerstattung. Bitte überweisen Sie mein Betrag auf meine Konto 1234 bei der XY Bank BLZ 4321. Innerhalb von 14 Tage Ihre ablehnung werde ich gerichtlich gegen Sie vorgehen. Mit freundlichen Grüßen  Maria Schmidt Anlage: Flugticket in Kopie"	1
"Katharina Schmidt Winkelsweg 12 A/1 12-123 Stadt X Computer-Spezialist Odenwaldstraße 5 53-119 Bonn                                                                              Stadt X, den 7. Juli Bewerbung um ein Praktikum Sehr geehrte Damen und Herren, ich habe Ihre Anzeige über eine freie Stelle als Vertriebspraktikant mit großem Interesse gelesen, und möchte mich um diese Stelle bewerben. Ich studiere im 8. Semester Informatik und Vervaltung an der X-Universität in Stadt Y. Ich komme aus Polen, aber seit einem Jahr wohne ich in Deutschland, weil ich am Studentenaustausch teilnehme. Weil „Informatik im Unternehmen"" mein Schwerpunkt ist, möchte ich meine Schlussarbeit über dieses Gebiet schreiben. ich interessiere mich für diese Stelle, viel ich schon während meines Studiums ein 6-monatiges Praktikum im IT-Geschäft gemacht habe. Dort habe ich sehr viel gelernt. Ich konnte z.B. sehen, wie die Einkäufe und Verkauf in diesem Geschäft aussehen. Ich hatte auch eine Gelegenheit, um 2 Schulungen über die neusten Datenverabeitungstechniken teilzunehmen. Ich musste mit den Kunden und Lieferanten sprechen. Ich konnte auch sehen, wie soll man in einem Team arbeiten. Das war ein tolles Erlebnis für mich und ein Grund für die Schwerpunktwahl. Bei Ihrer Firma möchte ich nicht nur meine Erfahrungen, die ich in einer polnischen Firma gesammelt habe, sondern auch das wissenschaftlichen Wissen. Ich bin eine fleißige und zuverläsige Person. Ich verfüge über excellente Computerkenntnisse. Außerdem verfüge ich über sehr gute Deutsch- und Englishkentni-unreadable- . Ich würde mich sehr freuen, wenn Sie mir eine Gelegenheit bei Ihnen zu arbeiten gäben. Ich würde ab den 15. Juli zur Verfügung stehen.  Ich würde mich sehr freuen auf eine positive Antwort. Mit freundlichen Grüßen, Katharina Schmidt"	1
Lieber Ingo. Wie gehts dir? Ist schon eine lange Seite wann habe ich nach Berlin gefahren since dann habe uns nicht gesprochen. So, bist du schon wieder ins Neuburg leben. Wie ist deine lebe...? Erzhalt mir. Ich bin suchen Wohnung in Neuburg, ich habe eine neuen Arbait gefunden. Ich habe wenig geld. und brauche ich etwas kleine...ddd	4
Wohnungsmarkt in Stadt X Haben Sie sich entschieden in einem Unternehmen im Ausland zu arbeiten und schon von ihm eine Einladung bekommen? Angesicht dieser Situation stellt dringende Frage, wie sieht den Wohnungsmarkt in der zukunftigen Arbeitsort? Was muss man beachten? Wenn Sie allein nach Stadt X umziehen möchten, dann es ist leichter eine Wohnsitz zu finden und Sie haben mehr Möglichkeiten als 4-köpfige Familie zum Beispiel. Wenn Sie jemanden schon kennen, der gleiche Familienstand wie Sie haben und schon eine Wohnung mieten, dann können Sie ihn fragen, ob ihm eine Wohngemeinschaft passt. Sie beide können dafür profitieren: Miete teilen, langweiles Leben vezichten und so weiter. Wenn solch eine Form für Sie nicht in Frage kommt, dann haben Sie noch ein paar Möglichkeiten: Privatwohnung oder eine Wohnung, die eine von 20 in Stadt X exestierte Baugenossenschaften mieten. Manche Besitzer der Wohnung brauchen eine Haftpflichversicherung unbedinkt. Das ist eine Versicherung, die eine Erstattung von ingerdwelche Schaden für Vermietler oder Nachbarinnen, wenn sie z.B. etwas kaput im Haus machen. Wenn Sie nach Stadt X mit Ihre Familie umziehen möchten, dann suchen Sie eine Wohnung nach Preis für Kaltmiete. Dazu rate ich auch Nebenkosten zu beachten und eine Kosten für z.B. Parkplatz. Anschlißlich kann ich folgende sagen: Wenn Sie eine Wohnung schon zum Glück gefunden haben, lesen Sie bitte ruhig ein Mitvertrag und nicht ein Mal. Beacten Sie drin: Kaltmiete, Nebenkosten, Ruhestunde, Haustieremöglichkeit und Zustand Ihrer Wohnung vor dem Unterstreiben des Mitvertrags und naher. Und natürlich besprechen Sie mit Ihren zukunftigen Nachbarn.	0
Wenn ich im Ausland leben möchte, muss ich meines Erachtens mit den Gebräuchen des fremden Landes im Klare sein. Meiner festen Überzeugung nach würden die Ausländer von mir erwarten, dass ich mich ihnen anpasse. Damit bin ich natürlich einverstanden, vorausgesetzt dass auch ich meine Gewohnheiten üben kann. Ich würde gerne nach Deutschland fahren. Da ich die Gebräuche von Deutschen gut kenne, würde es mir kein Problem, mich die Gewohnheiten zu gewöhnen. Aber was ist dann, wenn man in der Türkei oder in dem Irak aus irgendeinem Grund leben muss. Die dortigen Gebräuche ähneln sich unseren überhaupt nicht. Dort müsste man sich in großem Maße den Menschen anpassen. Zum Glück sind die Ungarn anpassungsfähig, also sie können sich überall gelten Es gibt nur ein Problem: die Ungarn können die Fremdsprachen nicht. Über eine fremde Sprache zu verfügen, ist in unseren Tagen unentbehrlich. Wenn man eine besitzt, kann viel leichter eine Arbeit finden und kann Ausländer kennen lernen.  Ich bin der Meinung, dass es nicht genug, wenn man eine Sprache spricht. Man sollte die fremden Kulturen kennen lernen. Die ausländischen Menschen freuen sich darüber, wenn ein Fremder ihre Kultur gut kennt. So kann auch der Fremder seine Gewohnheiten üben. Michael Schmidt aus Ungarn	0
                                       Maria Meier                                        PO Box 12345-01234                                        Stadt X, Uganda                                        den 14. März 2010 Internationale AU-PAIR vermittlung Bahnhofstr. 101 65185 Wiesbaden Betreff: Interesse an eine Au-pair Jahr in Deutschland.  Sehr geehrte Damen und Herren, ich habe mit großem interesse Ihre Anzeige im Internet gelesen, und ich interessiere mich sehr. Ich bin 20 Jahre alt, und komme aus Uganda. Ich bitte um weitere Inforamtionen über diese Au-Pair Jahr in einer Familie.  Um ein Jahr lang Au-Pair zu machen was benötige ich ist einer der Frage dass würde ich mich sehr interessieren. Ich lerne Deutsch seit 6 Monate, und zuzeit vorbereite ich mich für meiner Deutschtest niveua A2 für ende dieser Monat. Brauche ich noch mehr erfahrungen in der DeutschSprache, oder dass genugend? über der Aufenthaltstitel was soll man machen? Kann ich von meinem Heimat das antragen oder in Deutschland? Was sind die normalen formalitäten? Als einer Au-Pair brauche ich auch Versicherung und wer bezahl für mich? Ich habe erfahrung mit kleine Kindern , weil ich mit betreuung meiner kleine geschwester geholfen hat. Haushalt ist auch kein neues wort für mich. Ich würde mich sehr freuen, wenn ich eine Chance nach Deutschland zu kommen bekomme um meine Deutschsprache zu verbessern, und auch eine neue Kultur zu lernen. Ich hoffe bald von Ihnen zu hören, und auch ein Paar informationen zu bekommen.  Mit freundlichen Grüßen Maria Meier 	1
Ich finde das Thema besonders intressant, weil im vorigen Jahr habe ich in Deutschland gelebt, wo viele Einwanderer verschiedener Nationen neben den Deutschen wohnen. Ich kenne sogar eine da lebende türkische Familie, die mit diesem Thema sehr modern umgeht. Ich finde, dass ihre Theorie hervorragend ist. Schon am Anfang an hat der Vater es für sehr wichtig gehalten, die Familie in die deutsche Gesellschaft zu integrieren, und deshalb sind sie in ein mittelgroßes Dorf gezogen, wo nur die Türken sind. Zu Hause folgen sie die türkischen Traditionen, das HiearchieSystem ist gegeben, sie beten regelmäßig und sprechen untereinander auf Türkisch. Aber wenn sie das Haus verlassen, tragen sie normale alltägliche Kleidungsstücke und sprechen ausschließlich auf Deutsch. Sie wollen es zeigen, dass obwohl sie aus der Türkei stammen, sind sie Mitglieder der deutschen Gesellschaft, und möchten auf keinen Fall isoliert werden. Bei ihnen sind die Kinder nicht verwirrt, ob sie 100 Prozentig Türken sind oder nicht. Beide Eltern haben an Deutschkursen teilgenommen, die vom Staat organisiert wurde. Ihre Kinder besuchen deutschsprachige Schulen und haben deutsche Freunden. Wie das genannte Beispiel zeigt, kann man das Gleichgewicht finden. In so einem liberalischen Staat wie Deutschland, wo die Einwanderer die Möglichkeit habe in Freiheit zu leben, sollten die Minderheiten zeigen, dass auch sie die Wille haben integriert zu werden. Das Problem shteht oft dann, dass die verschiedene Minderheiten im bestimmten Viertel einer Großstadt leben, sie treffen sich nur mit den da Lebenden, und sie müssen ihre Gegend nicht verlassen um etwas zu erledigen. Die Gefahr steht darin, dass sie ihre ganzes leben lang isoliert leben. Ohne geegnite Sprachkenntnisse z.B. in Deutsch, oder Fachkenntnisse finden Sie keinen Arbeitsplatz, und sie erheben nur di Zahl der Arbeitslosen, und belasten durch ihre Stlaatlichen finanziellen Unterstützung das Staat. Die Situation führt dazu, dass die Einheimischen die Menschen nicht sympathisch finden und willen mit ihnen kein Kontakt knüpfen. Da bin ich sicher, dass diese Situation mit der Hilfe der Bildung gelöst werden kann, aber für die Veränderung beide Gruppen arbeiten müssen. (Was denkt ihr darüber?)                                               Eva                   	0
lieber Dana. Ich gratuliere dir für Brüfung bestanden Ich möchte dich zu Hause besuchen, aber ich habe keine Zeit ich muss lernen. Ich möchte du mich eine blaue Auge mitbringen sie ist echt schön. meine verwandten Leben in Syrian und wir müssen euch besuchen bis bald Deine Julia	2
Der Wohnungsmarkt ist heute ein Thema das in Betracht gezogen muss. Die Wohnungspreise sind in Spanien sehr stark gesunken. Das Mieten oder Kaufen von Wohnungen heutzutage ist nicht vergleichbar mit früheren Jahren. In Spanien leben die Familien normalerweise in einem gekaufte Haus. Man muss am anfang eine große Menge Geld ausgeben und lange Zeit hingegen bezahlen, allergings spricht für uns Spanier die beste Wahl. Die Mieten sind dagegen sehr teuer. Die Leute die nach Spanien ziehen möchten, sollten auf einige Hinweise achten. Je nachdem, ob einzelpersonen oder Familien nach Spanien auswandern, gibt es verschiedene Möglichkeiten. Zum einen, sind die Wohnungenpreise teuere als andere Städte in Europa und auch, es komt darauf an, wo in Spanien. Und das ist jetzt das Problem. Unsere. Unternehmen hat ihre Sitzt in Stadt X. Es ist einen großen Schattenseite. Andererseits, gibt es in großen Städten auch vielfältiger Möglichkeiten. Im Grund genommen, suchen viele Leute preiswerte Wohnungen. Dann wurde ich nicht raten eine Wohnung mit. mehrere Leute zu teilen. Es gilt ja nur für enzelpersonen. Den Familien würde ich nicht vorschlagen eine Wohnung zu kaufen. Heutzutage erfreut sich nicht großer Beliebtheit. In Stadt X gibt es viele Viertel außerhalb der Stadt, wo die Wohnungspreise erschwinglig sind. Man sollte nur ein auto haben, der öffentliche Verkehr ist aber in Stadt X gut aufgebaut. Die Stadt verfügt über zahlreiche Verkehrsmittels um überal transportieren zu können. Zum Schluss lässt sich sagen, dass alle Möglichkeiten zu erwähren und wahrzunehmen sind.	0
"Wenn Sie in unserer Firma arbeiten möchten, haben sie viele Möglichkeiten, eine Wohnung in unserer Stadt zu finden. Um eine gute Angebot zu finden, muss man auf einige Sache beachten.  Unsere Stadt, Stadt X, ist eine der größten Städten in Ostpolen. In den letzten 5 Jahren werden viele neuen Hochhäusern gebaut. Die Wohnungen in dieser Hochhäusen wurden fast ausverkauft. Die Famielien in unserer Stadt wohnen in Einfamielienhäusern. Die befinden sich aber nicht in dem Stadtzentrum. Die Einzelpersonen, wie z.B. Studenten oder frisch ausgebildete Personen ohne Famielie, wohnen in alten Hochhäusern oder in einer Wohngemeinschaft. Solche Wohnung lohnt sich besonders für „Single"" zu mieten. Sie befinden sich im Stadtzentrum und die Miete ist nicht hoch (200 €  - 300 €). Für Famielien empfehle ich die Häusern, die zu unserer Firma gehören. Die Miete kostet 800 € pro Monat. Sie werden jetzt renoviert. Man kann die Wohnung in unserer Stadt per Internet suchen. Man soll aber vorsichtig sein. Im Internet kann man auch viele Wohnungsfotos finden. Alle sehen natürlich perfekt aus. Manchmal ist das eine Manipulation. Ich gebe Ihnen ein richtiges Vorschlaf. Wenn Sie eine Wohnung vermieten oder kaufen möchten, sollen Sie das nicht per Internet oder per Hendy machen. Schauen Sie zuerst ihre Auswahl, sprechen Sie direkt mit dem Verkäufer. Wenn Sie sicher sind, dass alles in der Wohnung wie in dem Angebot ist, dann können Sie sie kaufen bzw. mieten."	0
