text	readability
Es ist auch eine alter Stadt, daswegen gibt es genug alsten und neuen Wohnungen zu verfügung.	0
Logisch ist das wenn wir irgendwo hin gehen und dort leben für eine lange Zeit, dann müssen wir auch in Traditionen mit machen.	0
Können Sie mir bitte nähere Informationen schicken?	1
Ich möchte dich fragen, ob du Lust hast, am Wochenende nach Berlin zu fahren?	3
dane Für Tiere.	2
Mit der Zwangemassnahmen erreicht man sicherlich nicht viel.	0
Mein Geburtstag ist nacheste Woche am Samstag.	2
"Für Studenten, die ein Halbjahr an einer auslandischen Uni studieren, ist es ja nützlich, wenn sie alltägliche Kleinigkeiten kennen, aber es wird sie auch nicht weh tun, wenn sie „Hallo"" statt „Guten Tag"" sagen."	0
Bis dann wünsche ich ihnen alles Beste!	0
Mit Freundlichen Grüßen  Maria Meier	0
So ich fahre am 25 März nach Berlin Fahren.	3
Und wie heisst das Kind.	4
Ich bin hier ja Ausländer und manchmal bin ich einsam.	2
                                                           11.	3
Die Stadt ist so interessant mich. war schön.	2
Obwohl wir nicht so große Haus haben, können wir fur dir und deine Familia Schlafzimmer vorbereiten.	2
Wie gehts es dir?	4
Ich sende Inhen Bewerbungsbrief für eine Position als Computer-Spezialist bei Ihrem Betrieb für den Zeitraum vom 1.	1
Als ich im Gasthaus angekommen war, konnte ich nicht so gut Deutsch sprechen.	1
Je mehr man sich von dem Zentrum entfernt, Desto weniger soll man für Miete zahlen.	0
                     Stadt X, 04.01.2012 Sehr geerte Damen und Herren Ich  suhe eine Wonung, ein Zimmer 45 kb.m².	3
Könnten Sie vielleicht diese Aufenthaltsformalitäten erledigen?	1
Wohnung in Neuburg Ich brauchen ein Wohnung Am 20 Juli ziehe Ich in die mein Wohnung ein Ich mein Wohnung Große eine Zimer, eine Schlozimer, eine Kinderzimer, eine Kuche ein Bad.	4
Ob man ein/-e Wissenschaftler/-in oder ein/-e Manager/-in in einer privaten Firma sein möchte, ändert diesen Bedarf nicht.	0
Friedrich Schmidt                                 24-9-11 Bahnhofsstraße 1234 Stadt X Schweiz Au-pair-Agentur Schultz und Partner Regenstr.	1
Ich arbeite nur von 8 bis 12:00 Uhr, so am abends kann ich mehr Deutsch lernen.	2
Schreib mir bald, bitte!	2
                                                            Stadt X, 28.	1
Könnst du meine Katze mitnehmen?	3
Stefan geht noch nicht in den Kindergarten, weil in den Kindergarten kein Plazt haben, mein Mann ist sehr gut, denn er hat ein neue Arbeit.	2
Die Miete muss bis 600 € pro Monat Kalt sein.	3
Wie es der Mutter des Babye geht?	4
                                          Stadt X,12 07 2011 Maria Meier Bahnhofsstraße 12 12345 Stadt X  Au pair Agentur Schulz & Partner Regenstr.	1
Mit freundlichen Grüssen Friedrich Schmidt	1
Bei uns es geht auch gut.	2
Normalweise ist sehr schwer ein Zimmer zu finden.	0
Kann ich mit meinem Armenischen Pass nach Deutschland fliegen?	1
101 65185 Wiesbaden 0611/9988776                                                    14.05.2011 Sehr geehrte Damen und Herren ich habe Ihre Anannse in der Zeitung gelesen.	1
Ich möchte eine Wohnung c.a.	4
und eine Wohnzimmer Kannst du hilfe bei der Wohnungssuche?	4
Frau Maria Winkelmann           Bahnhofsstraße 12-14 12345 Stadt X Deutschland	1
Wenn eine von euch Familie hat und mit die Familie zusammen in die Schweiz kommen will, muss er eine Wohnung mieten oder kaufen.	0
Meine Arbeit entspricht nicht den Vertragsbedingungen.	1
Welche Dokumente muss man vorlegen um vermittelt zu werden?	1
Viele Grüße Julia	4
Viel Grußen Michael	4
Die Weltkultur und Wissenschaft kann man nicht ohne Beethoven, Bach, Wagner, Goethe, Marks und Engels, ohne solche Erfindern, wie Guttenberg vorstellen.	0
Vielen Dank,  Dein freund Tobias	3
Ich kann dich auch nach deiner Rückkehr mal wieder zu Hause besuchen und erzahlst du über deine verwandet.	2
Julia.	3
Wohnungsmarkt in Stadt X In den letzten Jahren ist es zu beobachten, dass der Wohnungsmarkt in der grossen Städten sich verändert hat.	0
Mit freundlichen Grüße deine Katharina	2
Danke schön für dein Brief!	2
"                                  Kultur Mit dem Thema „Kultur"" müssen wir uns alle mehr oder weniger direkt auseinandersetzen, weil es jede Lände gibt."	0
Ich warte auf Ihre Antwo-unreadable-  Mit freundlichen Grußen Ihre Maria Meier.	1
Vielleicht fahren wir nächste Sommer hin.	2
Ich danke dir!	4
5,  53119 Bonn Seher geeharter Dammen und Herren!	1
Über eine schnelle Antwort würde ich mich sehr freuen.	1
Ich freue mich für deinen Besuch.	2
Ich lese alles, und denke, du mit Franz und Daniela die Silvesternacht gut gemacht.	2
ich möchte auch ihre Adresse haben, weil wir machen in, Sommer urlaub.	2
Die lehren Wohnräume warten auf neue Leute und neue Wohnideen	0
Gerne würde ich auch wissen welche Aufenthaltsformalit-unreadable-  verlangen Sie von mir?	1
Sicher ist es nicht einfach.	0
Man muss breit sein etwas mehr auf dem Land oder in den Vorstädten zu wohnen.	0
Was für Freizeitaktivitäten die Deutschekinder mögen?	1
Deutsch haben wir nur in einem engen Familienkreis gesprochen.	0
Wir können im Mai treffen.	2
Bis bald Maria	2
Ich habe nur ein Idee für nächstes Jahr.	2
Mit freundlichen Grüssen Tobias Winkelmann	1
Bis 300 € warm.	4
Dein Michael	3
Aber auch für die Einheimischen wäre es schön, ihre eigene Sprache besser zu können.	0
Ich danke Ihnen im varaus mit freundlich Grüßen.	3
ich gratuliere dir dazu!	2
Also dort kann ich mich mit Einwohnern um verschiedenen Themen unterhalten dank deutscher Sprache.	0
Kannst du die mitbringen?	2
Ich wunsche mir viele süsigkeiten aus Instanbul, weil ich sehr mag.	2
Um 24 Uhr sind wir alle auch in die Stadt gegangen, und haben uns das Feuerwerk angeschaut.	2
Aber über das Schicken muss ich sagen „Du brauchst nicht es machen.	2
Ich habe einige Fragen: Ich bin 17 Jahre alt.	1
Katharina Schmidt Bahnhofsstraße 12 D-12345 Stadt X Au-pair-Agentur Schultz & Partner Regenstr.	1
Also ich es schon erwähnt habe, auch wir können davon wichtige Informationen erhalten.	0
weil habe ich gehört dass es gebs gutes Süßeskeite in Istanbul, und wo liebt den deine Verwanten?	2
vor paar Jahren war es Unmöglich die Sprach zulernen, weil die Voraussetzungen waren anders.	0
August 2011 Julia Müller Zentralplatz 12 1234 Stadt X/AB Schweiz 0041 123334455 Au-pair-Agentur Schulz & Partner Regenstrasse 101 90451 Nürnberg Betreff: Beschwerde über die Gastfamilie und Ihre Leistungen Sehr geehrte Damen und Herren, Ich bin eine 23-jährige Schweizerin und habe als Au-Pair in einer Gastfamilie in Deutschland gearbeitet.	1
Deutschlernen ist für alle Länder, die mit Deutschland im Kontakt und Partnerschaft bleiben wollen, wichtig.	0
Ich weiß nicht genau, wie lange muss ich in Köln bleiben.	3
Das hilft es uns um eine Gute Physik und seeliche Gesunheit zu haben.	0
Ich möchte im Freie Zeit die Sehenswürdigkeiten sehen und noch etwas über die Stadt wissen: Außerdem mag ich Ski- und Radfahren und freue mich sehr, wenn die Familie auch solche Interesse hat.	1
Mein Wunsch für das neue Jahr ist aufhören zu rauchen.	2
Ich hatte an anfang viel zu Tun.	2
Liebe Maria, meine Firma schickt mich für ein paar Tage nach Stadt X für ein Lehrgang Weiß ich nicht was ich mit meinem Hund machen soll.	3
Aber ich kann nicht fahren.	3
Ich habe meine Familie und meine Freunden getroffen.	2
Ich brauche drin meine Situation verändere.	1
Leider muss ich Ihnen sagen, dass es nicht dem entsprechend war, was ich erwartet hatte.	1
Da ich zur Zeit keine Familie habe, kann man sicher feststellen, dass meine Mobilität unbegrenzt ist, was ist natürlich ein positiver Aspekt.	1
Wir haben gekocht und ein bisshien gespielt.	2
Liebe Daniela.	4
können wir irgendwo in Stadtteil X treffen?	2
Zusammenfassend kann ich sagen, dass nach meiner Sicht,  man sich mit der Kultur des Gastlandes integrieren soll, aber dabei Tradition seines Heimatlandes fortsetzen.	0
Die Familie war sehr nervös und sehr unsimphatisch.	1
Dazu folge die innere Einsamkeit, weil man in Ausland eine Ausländer und in Heimat eine Fremde.	0
weil ich seit drei monate meine wohnung mieten.	0
und ihn auch füttern.	3
Ich würde nach Spanien fliegen, und vielleicht komme ich bei euch.	2
Fazit: Sprachenlernen ist immer sinnvoll!	0
Ich warte auf Ihre Anwort Mit freundlichen Grüßen Maria Julia Meier Müller	1
Ich möchte meine Meinung über diesen Themakreis schreiben.	0
Mit freundlichen Grüßen, Katharina Schmidt	1
Sie können nützliche Traditionen kennenlernen und wenn die Ausländer die Kultur unseres Heimatlandes gut benutzen, können ihr eigenes Leben erleichtern.	0
Wenn man ins Ausland ist, kann man die örtliche Kultur und Bevölkerung kennen lernen.	0
Im Gegenteil sind die Deutschen sehr zeremoniös, sie müssen immer miteinander Siezen, Wenn Sie einen dichten Kontakt miteinander haben.	0
Ich habe für lange Zeit eine Reise nach Türkei geplant.	2
Unser Wohnungmarkt setzt alle Möglichkeiten für ein angenehmes Leben zur Verfügung.	0
Ich denke, ich kann auch hier ein guter nützlicher Mensch sein, weil ich deutsche Sprache lerne und mit anderen dadurch kommunizieren und sich gut verständigen kann.	0
Gleichzeitig soll man die Traditionen seines Heimatlandes nicht vergessen.	0
Ich möchte gerne einen Balkon in der wohnung.	3
Sehr geehrte Damen und Herren, ich habe mit großem interesse Ihre Anzeige im Internet gelesen, und ich interessiere mich sehr.	1
Ich will gerne besuhen beim uns mit meinem Mann, und mit Kindern, ich worlesen deiner brif für meine Kinder, sie wolte auf gerne eine Katze haben, vielleicht nekste jahre ich kaufe auch, eine Katze, oder eine merschweichen.	2
Ich freue mich sehr wenn du mich schnell antworten kannst und ich hoffe dass ich nicht störe.	3
Das große Teil des Europas spricht auf Deutsch und hat diese Sprache als offizielle Sprache.	0
Bis bald Julia	2
Ich habe keine Auto, deshalb möchte ich meine Wohnung in Zentrum haben.	4
Ich würde Ihnen gerne helfen.	0
Man muss beachten, dass man schon gut Deutsch sprechen kann, eine Beruf hat oder Studiert hauptsache man muss etwas im Alltag machen, versichert, und ein Konto hat.	0
Ich will in der Freizeit etwas sportlich machen z.B Schwimmen oder Basketball spielen.	1
Bis bald liebe Grüße Julia	2
Um ein Uhr, haben wir das Geschenk für meiner Schwigermutter gegeben und sind wir nach Hause gefahren.	2
Glückwünsche mein Freund.	4
Ich möchte gern wissen ob du die Fahrkarte haben möchte.	3
Sie kommen aus verschiedenen Ländern und verschiedenen Kulturen.	0
Eine neue Kultur Nähe zu haben, ist spannend und interessant.	0
Sehr geeherte Damen-Herren  Seit ein Jahr Wir suchen 4 Zimmer Für meine Familie, weil meine alte Wohnung zu Klein, Wir brauchen ungever 90 Q Mette Mit Warm, ich bitte mein Damen-Herren Viele Grüße Müller	3
Ich wünsche dich Glük zur bestandenen Prüfung.	2
101 90451 Nürnberg Betreff: Beschwerde über Au-Pair-Agentur Sehr geehrte Damen und Herrn, mit grossem Interesse habe ich Ihre Anzeige gelessen und war ich sofort begeistert.	1
Ich hatte überhaubt nicht keine Freizeit Ich wollte in eine Deutschschule Teilnehme aber ich habe vollzeit gearbeitet.	1
101  90451 Nürnberg                                                                                                       7.8.11 Beschweren über Schultz & Partner Sehr geehrte Damen und Herren,  ich habe Ihre Werbeanzeige über Shultz & Partner eine Stelle in Deutschland angreten und ich war sehr enttäuscht.	1
Ich würde mich dieser neuen Herausforderung gerne stellen, neue Menschen kennenlernen und mich weiter entwickeln.	1
Wenn man die nächste Stufe erreicht, dann kann man zwischen einzigen Personen vom Land Unterschied ziehen.	0
Türkei, finde ich das freundliche Zusammenleben hier sehr wichtig.	0
Meier Katharina Müllergasse 12 12345 Stadt X Computer-Spezialist Odenwaldstraße 5, 53119 Bonn                         Stadt X den 22.03.2010 Bewerbung als Vertriebspraktikantin Sehr geehrte Damen und Herren, ich habe Ihre Anzeige mit großerm Interesse im Zeitschrift gelesen.	1
Unsere Erlebnis zu beschreiben, alles was wir vom unsere Eltern gelernt haben, bedeutet eine Pflicht, die an den Nachsten Generationen ubergeben werden.	0
Haushalt ist auch kein neues wort für mich. Ich würde mich sehr freuen, wenn ich eine Chance nach Deutschland zu kommen bekomme um meine Deutschsprache zu verbessern, und auch eine neue Kultur zu lernen.	1
Stadt X ist eine ziemlich große Stadt.	0
Ich wunche dir gute Urlab und Gute Zeitt!	2
Aber machst du nicht Spazieren.	3
weil ich meine duetschkentnisse verbessern möchte und für das hätte ich gerne in Deutschland zu kommen, aber ich möchte noch mehr informationen haben über euren Programmen beim Au-Pairglobal, wie Z.B.	1
Meine Eltren und bin ich in montag fahren in Indien.	3
Aber kann Ich nicht fahre.	3
Sie müssen z.B.	0
An diese Ansicht, muss man eigene Kultur behalten.	0
Wir würden auch nicht gerne, dass Zum Beispiel 2 Korean am Sonntag Morgen in unsere Kirche kommen , fange an zu sprechen und Photos zu machen.	0
Ich hatte zu wenig Zeit für Freizeitaktivitäten und Schlafen!	1
Wir haben viele Ausländische Fachkräfte, die sich bewerben möchten.	0
Ledier Ich Kann nichT  menem und miTnehmen.	3
Viele Große Eva Müller	3
Zum Schluß möchte ich noch mal sagen, dass es nicht sinnvoll ist, im Außland die Traditionen seines Heimatlandes zu pflegen.	0
Bis bald Eva	3
Ich leibe es im Team zusammenarbeiten und schätze selbständige und abwechlungsreiche Arbeit.	1
Die befinden sich aber nicht in dem Stadtzentrum.	0
Kannst du bitte mir helfen?	3
Gröse liebe Maria	4
wann ist deine Kinder sein.	4
Zentralheizung und Zentralwasser können Sie als Vorteil betrachten.	0
Ruf mir an.	4
Die Filmen über deutsche Kristenzüge tragen mich in den Mittelalter über und helfen mir beim Lernen.	0
Ich möchte gern in Deutschland mein Deutsch zu verbessern, vielleicht ein Kurs machen.	1
Wir können uns treffen.	2
Auf diesem Grund werden wir nicht gegen der Kultur des Gastland in Frage setzen oder vergessen, aber wir sind Frei unsere entscheidungs sind auf Respekt und Interesse gegenseitig kennen zu lernen.	0
Ein andere Frage ist: welche Sprache muss ich mit die Kindern sprechen?	1
Das klingelt schön, aber man muss aufpassen, genau auf das Klima, wenn man eine Wohnung hier nicht.	0
Wir sollen um 8 Uhr zu Zentralplatz treffen.	4
Danke schön!	3
Ich habe gehört, dass du Vater geworden bist.	4
Ich kann auch gut selb-standig arbeiten, und habe viel Websites selbst-aufgebaut.	1
Mit freundlichen Grüßen Maria aus Ungarn.	0
Das würde besser.	2
                                            Stadt X 13.03.12 Liebe Julia            Wie geht es dir.	3
Die Meist  verkaufte Autos in dem Welt sind Deutschesautos, Die Bekannteste Firmen überall sind auch Deutsche z.B Siemens, Bosch.	0
- 321.	3
Diese Arbeit macht mir Spaß.	2
Juli 11 Bahnhofsstraße, 12 12345-100 Stadt X, SP-BR Au-pair-Agentur Schultz & Partner Regenstr.	1
Wohnungsamt                  Stadt X 10.03.2012 Müller Meier Maria Bahnhofsstraße 123 Stadt Y                                            Neue Wohnung              Sehr geehrte Dames und Herren, Ich habe in Wohnung samt gelesen und Interessiere mich für Wohnung.	3
Ich möchte drei zimmer wohnung Ich wollte Balkon und Garage.	3
Bamf.	0
Ich mag neue Kontakte aufnehmen.	1
Ich arbeite als Psychologin in einen Schule.	2
Stadt X 28.02.2012	2
Man soll jedoch andere Kulturen akzeptieren, damit wir im Frieden leben können.	0
Leider kann ich nicht zu dir kummem in disses Jahr.	2
Meine Stadt Stadt X ist nicht so berühmt.	0
Könnten sie bitte  sich  um meine Katze kummern, während ich nicht zu Hause bin.	3
Neben meinem Studium lerne ich Deutsch und Englisch.	1
Sehr geehrter Herr Glaab, mein Mann und ich suchen eine neue Wohnung in X. Wir interessieren uns für eine Wohnung mit vier Zimmern und einem Balkon.	3
Und auch die Preise sind da korrekt angepasst.	0
                                Stadt X 28.02.2012 Liebe Dana, Ich gratulierte dir für diene Prüfung bestanden.	2
Wohnungsmarkt in Stadt X Stadt X ist der größte Stadt in Deutschland und hat viele Wohnungsmöglickeiten.	0
Ich finde toll dass jetzt dein Sohn eine Katze hat.	2
Mit das ich hatte ein Prüfung gemacht.	2
Die Mieten sind dagegen sehr teuer.	0
Leider vesprach die tatsächliche Angebote nicht so.	1
April habe ich eine Reise in Stadt Y, aber ich vergesse meine Hausaufgaben, ich muss Hausaufgaben zum Hause schreiben, ich glaube dass du gerne in Stadt Y reist, also ich möchte eine Fahrkarte für dich schenken, die Karte ist DB ICE 12, am 10.	3
Meine Katze essen und trinken wasser vier mal pro Tag.	3
Guten Tag, liebe Leseinnen und liebe Lesern!	0
Ich habe eine Arbeit in Neuburg gefunden un in zwei Monaten muss ich mit der neuen Job  anfangen.	4
